ob_id,asset,timeframe,direction,formation_bar_index,formation_timestamp,break_bar_index,break_type,structure_type,qe_top_price,qe_bottom_price,qe_width,qe_width_pct,qe_extreme_candle_idx,lux_top_price,lux_bottom_price,lux_width,lux_width_pct,lux_extreme_candle_idx,extreme_candle_matched,top_price_matched,bottom_price_matched,width_matched,mismatch_category
BTCUSD_5455_BEARISH_5370_5435,BTCUSD,1h,SHORT,5370,2025-01-10T18:00:00+00:00,5435,BOS,internal,95749.0,94532.5,1216.5,1.2869,5370,95749.0,94532.5,1216.5,1.2869,5370,True,True,True,True,NO_MISMATCH
ETHUSD_5457_BEARISH_5426_5429,ETHUSD,1h,SHORT,5426,2025-01-13T02:00:00+00:00,5429,CHOCH,internal,3270.0,3235.95,34.05,1.0522,5426,3270.0,3235.95,34.05,1.0522,5426,True,True,True,True,NO_MISMATCH
SOLUSD_5470_BEARISH_5424_5427,SOLUSD,1h,SHORT,5424,2025-01-13T00:00:00+00:00,5427,BOS,internal,191.906,188.22,3.686,1.9583,5424,191.906,188.22,3.686,1.9583,5424,True,True,True,True,NO_MISMATCH
XRPUSD_5471_BEARISH_4788_4820,XRPUSD,1h,SHORT,4788,2024-12-17T12:00:00+00:00,4820,CHOCH,internal,2.7156,2.645,0.0706,2.6692,4788,2.7156,2.645,0.0706,2.6692,4788,True,True,True,True,NO_MISMATCH
SOLUSD_5547_BULLISH_5540_5546,SOLUSD,1h,LONG,5540,2025-01-17T20:00:00+00:00,5546,BOS,internal,221.13,216.35,4.78,2.2094,5540,221.13,216.35,4.78,2.2094,5540,True,True,True,True,NO_MISMATCH
XRPUSD_5567_BEARISH_5543_5549,XRPUSD,1h,SHORT,5543,2025-01-17T23:00:00+00:00,5549,CHOCH,internal,3.3171,3.2523,0.0648,1.9924,5543,3.3171,3.2523,0.0648,1.9924,5543,True,True,True,True,NO_MISMATCH
ETHUSD_5572_BULLISH_5562_5569,ETHUSD,1h,LONG,5562,2025-01-18T18:00:00+00:00,5569,CHOCH,internal,3283.6,3248.35,35.25,1.0852,5562,3283.6,3248.35,35.25,1.0852,5562,True,True,True,True,NO_MISMATCH
XRPUSD_5572_BULLISH_5560_5567,XRPUSD,1h,LONG,5560,2025-01-18T16:00:00+00:00,5567,CHOCH,internal,3.1853,3.1318,0.0535,1.7083,5560,3.1853,3.1318,0.0535,1.7083,5560,True,True,True,True,NO_MISMATCH
BTCUSD_5589_BULLISH_5561_5572,BTCUSD,1h,LONG,5561,2025-01-18T17:00:00+00:00,5572,BOS,internal,104188.0,103209.0,979.0,0.9486,5561,104188.0,103209.0,979.0,0.9486,5561,True,True,True,True,NO_MISMATCH
BTCUSD_5592_BULLISH_5504_5521,BTCUSD,1h,LONG,5504,2025-01-16T08:00:00+00:00,5521,BOS,internal,99788.5,98573.0,1215.5,1.2331,5504,99788.5,98573.0,1215.5,1.2331,5504,True,True,True,True,NO_MISMATCH
ETHUSD_5592_BULLISH_5579_5582,ETHUSD,1h,LONG,5579,2025-01-19T11:00:00+00:00,5582,CHOCH,internal,3188.8,3129.7,59.1,1.8884,5579,3188.8,3129.7,59.1,1.8884,5579,True,True,True,True,NO_MISMATCH
ETHUSD_5651_BEARISH_5640_5647,ETHUSD,1h,SHORT,5640,2025-01-22T00:00:00+00:00,5647,CHOCH,internal,3366.0,3322.5,43.5,1.3093,5640,3366.0,3322.5,43.5,1.3093,5640,True,True,True,True,NO_MISMATCH
XRPUSD_5655_BULLISH_5648_5651,XRPUSD,1h,LONG,5648,2025-01-22T08:00:00+00:00,5651,BOS,internal,3.1735,3.1411,0.0324,1.0315,5648,3.1735,3.1411,0.0324,1.0315,5648,True,True,True,True,NO_MISMATCH
SOLUSD_5658_BULLISH_5650_5653,SOLUSD,1h,LONG,5650,2025-01-22T10:00:00+00:00,5653,CHOCH,internal,254.865,252.11,2.755,1.0928,5650,254.865,252.11,2.755,1.0928,5650,True,True,True,True,NO_MISMATCH
SOLUSD_5662_BULLISH_5658_5659,SOLUSD,1h,LONG,5658,2025-01-22T18:00:00+00:00,5659,BOS,internal,260.09,253.219,6.871,2.7135,5658,260.09,253.219,6.871,2.7135,5658,True,True,True,True,NO_MISMATCH
BTCUSD_5672_BULLISH_5622_5627,BTCUSD,1h,LONG,5622,2025-01-21T06:00:00+00:00,5627,BOS,internal,102181.5,101112.0,1069.5,1.0577,5622,102181.5,101112.0,1069.5,1.0577,5622,True,True,True,True,NO_MISMATCH
SOLUSD_5683_BULLISH_5677_5678,SOLUSD,1h,LONG,5677,2025-01-23T13:00:00+00:00,5678,CHOCH,internal,247.504,242.03,5.474,2.2617,5677,247.504,242.03,5.474,2.2617,5677,True,True,True,True,NO_MISMATCH
SOLUSD_5705_BEARISH_5660_5665,SOLUSD,1h,SHORT,5660,2025-01-22T20:00:00+00:00,5665,CHOCH,internal,272.0,264.278,7.722,2.9219,5660,272.0,264.278,7.722,2.9219,5660,True,True,True,True,NO_MISMATCH
XRPUSD_5708_BULLISH_5691_5698,XRPUSD,1h,LONG,5691,2025-01-24T03:00:00+00:00,5698,CHOCH,internal,3.1314,3.0525,0.0789,2.5848,5691,3.1314,3.0525,0.0789,2.5848,5691,True,True,True,True,NO_MISMATCH
SOLUSD_5716_BULLISH_5685_5693,SOLUSD,1h,LONG,5685,2025-01-23T21:00:00+00:00,5693,BOS,internal,251.42,243.488,7.932,3.2577,5685,251.42,243.488,7.932,3.2577,5685,True,True,True,True,NO_MISMATCH
BTCUSD_5718_BULLISH_5691_5693,BTCUSD,1h,LONG,5691,2025-01-24T03:00:00+00:00,5693,BOS,internal,104274.0,102682.5,1591.5,1.5499,5691,104274.0,102682.5,1591.5,1.5499,5691,True,True,True,True,NO_MISMATCH
ETHUSD_5753_BEARISH_5740_5745,ETHUSD,1h,SHORT,5740,2025-01-26T04:00:00+00:00,5745,CHOCH,internal,3361.2,3335.0,26.2,0.7856,5740,3361.2,3335.0,26.2,0.7856,5740,True,True,True,True,NO_MISMATCH
SOLUSD_5796_BULLISH_5781_5788,SOLUSD,1h,LONG,5781,2025-01-27T21:00:00+00:00,5788,CHOCH,internal,237.72,232.619,5.101,2.1929,5781,237.72,232.619,5.101,2.1929,5781,True,True,True,True,NO_MISMATCH
XRPUSD_5804_BULLISH_5793_5796,XRPUSD,1h,LONG,5793,2025-01-28T09:00:00+00:00,5796,CHOCH,internal,3.1101,3.0708,0.0393,1.2798,5793,3.1101,3.0708,0.0393,1.2798,5793,True,True,True,True,NO_MISMATCH
BTCUSD_5814_BEARISH_5799_5804,BTCUSD,1h,SHORT,5799,2025-01-28T15:00:00+00:00,5804,CHOCH,internal,103797.0,102450.5,1346.5,1.3143,5799,103797.0,102450.5,1346.5,1.3143,5799,True,True,True,True,NO_MISMATCH
SOLUSD_5840_BEARISH_5789_5802,SOLUSD,1h,SHORT,5789,2025-01-28T05:00:00+00:00,5802,CHOCH,internal,243.76,239.494,4.266,1.7813,5789,243.76,239.494,4.266,1.7813,5789,True,True,True,True,NO_MISMATCH
BTCUSD_5849_BULLISH_5839_5846,BTCUSD,1h,LONG,5839,2025-01-30T07:00:00+00:00,5846,BOS,internal,105308.0,104760.5,547.5,0.5226,5839,105308.0,104760.5,547.5,0.5226,5839,True,True,True,True,NO_MISMATCH
SOLUSD_5852_BULLISH_5839_5846,SOLUSD,1h,LONG,5839,2025-01-30T07:00:00+00:00,5846,BOS,internal,239.621,237.088,2.533,1.0684,5839,239.621,237.088,2.533,1.0684,5839,True,True,True,True,NO_MISMATCH
BTCUSD_5860_BULLISH_5832_5835,BTCUSD,1h,LONG,5832,2025-01-30T00:00:00+00:00,5835,BOS,internal,104083.0,103229.0,854.0,0.8273,5832,104083.0,103229.0,854.0,0.8273,5832,True,True,True,True,NO_MISMATCH
ETHUSD_5862_BEARISH_5858_5860,ETHUSD,1h,SHORT,5858,2025-01-31T02:00:00+00:00,5860,CHOCH,internal,3278.65,3245.65,33.0,1.0167,5858,3278.65,3245.65,33.0,1.0167,5858,True,True,True,True,NO_MISMATCH
ETHUSD_5867_BEARISH_5753_5758,ETHUSD,1h,SHORT,5753,2025-01-26T17:00:00+00:00,5758,BOS,internal,3343.6,3313.8,29.8,0.8993,5753,3343.6,3313.8,29.8,0.8993,5753,True,True,True,True,NO_MISMATCH
SOLUSD_5868_BEARISH_5847_5859,SOLUSD,1h,SHORT,5847,2025-01-30T15:00:00+00:00,5859,CHOCH,internal,244.55,240.51,4.04,1.6798,5847,244.55,240.51,4.04,1.6798,5847,True,True,True,True,NO_MISMATCH
SOLUSD_5874_BULLISH_5832_5835,SOLUSD,1h,LONG,5832,2025-01-30T00:00:00+00:00,5835,CHOCH,internal,231.34,226.74,4.6,2.0288,5832,231.34,226.74,4.6,2.0288,5832,True,True,True,True,NO_MISMATCH
ETHUSD_5890_BULLISH_5860_5867,ETHUSD,1h,LONG,5860,2025-01-31T04:00:00+00:00,5867,CHOCH,internal,3234.6,3212.4,22.2,0.6911,5860,3234.6,3212.4,22.2,0.6911,5860,True,True,True,True,NO_MISMATCH
BTCUSD_5913_BULLISH_5778_5786,BTCUSD,1h,LONG,5778,2025-01-27T18:00:00+00:00,5786,CHOCH,internal,99731.5,98818.0,913.5,0.9244,5778,99731.5,98818.0,913.5,0.9244,5778,True,True,True,True,NO_MISMATCH
SOLUSD_5940_BULLISH_5933_5938,SOLUSD,1h,LONG,5933,2025-02-03T05:00:00+00:00,5938,CHOCH,internal,197.31,189.6,7.71,4.0665,5933,197.31,189.6,7.71,4.0665,5933,True,True,True,True,NO_MISMATCH
SOLUSD_5946_BEARISH_5912_5920,SOLUSD,1h,SHORT,5912,2025-02-02T08:00:00+00:00,5920,BOS,internal,215.635,210.736,4.899,2.3247,5912,215.635,210.736,4.899,2.3247,5912,True,True,True,True,NO_MISMATCH
ETHUSD_5981_BEARISH_5966_5973,ETHUSD,1h,SHORT,5966,2025-02-04T14:00:00+00:00,5973,BOS,internal,2844.65,2774.0,70.65,2.5469,5966,2844.65,2774.0,70.65,2.5469,5966,True,True,True,True,NO_MISMATCH
BTCUSD_5993_BULLISH_5985_5989,BTCUSD,1h,LONG,5985,2025-02-05T09:00:00+00:00,5989,CHOCH,internal,97913.5,97205.5,708.0,0.7284,5985,97913.5,97205.5,708.0,0.7284,5985,True,True,True,True,NO_MISMATCH
XRPUSD_5999_BULLISH_5941_5943,XRPUSD,1h,LONG,5941,2025-02-03T13:00:00+00:00,5943,CHOCH,internal,2.3823,2.3211,0.0612,2.6367,5941,2.3823,2.3211,0.0612,2.6367,5941,True,True,True,True,NO_MISMATCH
BTCUSD_6006_BEARISH_5990_5994,BTCUSD,1h,SHORT,5990,2025-02-05T14:00:00+00:00,5994,CHOCH,internal,99123.0,98074.5,1048.5,1.0691,5990,99123.0,98074.5,1048.5,1.0691,5990,True,True,True,True,NO_MISMATCH
SOLUSD_6006_BEARISH_5990_5991,SOLUSD,1h,SHORT,5990,2025-02-05T14:00:00+00:00,5991,CHOCH,internal,207.51,203.12,4.39,2.1613,5990,207.51,203.12,4.39,2.1613,5990,True,True,True,True,NO_MISMATCH
XRPUSD_6012_BULLISH_5998_6006,XRPUSD,1h,LONG,5998,2025-02-05T22:00:00+00:00,6006,CHOCH,internal,2.4127,2.36,0.0527,2.2331,5998,2.4127,2.36,0.0527,2.2331,5998,True,True,True,True,NO_MISMATCH
ETHUSD_6014_BULLISH_5994_6005,ETHUSD,1h,LONG,5994,2025-02-05T18:00:00+00:00,6005,CHOCH,internal,2754.0,2714.0,40.0,1.4738,5994,2754.0,2714.0,40.0,1.4738,5994,True,True,True,True,NO_MISMATCH
SOLUSD_6038_BEARISH_6006_6015,SOLUSD,1h,SHORT,6006,2025-02-06T06:00:00+00:00,6015,BOS,internal,203.83,201.3,2.53,1.2568,6006,203.83,201.3,2.53,1.2568,6006,True,True,True,True,NO_MISMATCH
ETHUSD_6040_BULLISH_6030_6034,ETHUSD,1h,LONG,6030,2025-02-07T06:00:00+00:00,6034,CHOCH,internal,2714.6,2666.7,47.9,1.7962,6030,2714.6,2666.7,47.9,1.7962,6030,True,True,True,True,NO_MISMATCH
BTCUSD_6043_BULLISH_6030_6036,BTCUSD,1h,LONG,6030,2025-02-07T06:00:00+00:00,6036,CHOCH,internal,97328.0,96534.5,793.5,0.822,6030,97328.0,96534.5,793.5,0.822,6030,True,True,True,True,NO_MISMATCH
BTCUSD_6083_BULLISH_6069_6073,BTCUSD,1h,LONG,6069,2025-02-08T21:00:00+00:00,6073,CHOCH,internal,96573.5,96310.5,263.0,0.2731,6069,96573.5,96310.5,263.0,0.2731,6069,True,True,True,True,NO_MISMATCH
BTCUSD_6095_BEARISH_6092_6093,BTCUSD,1h,SHORT,6092,2025-02-09T20:00:00+00:00,6093,BOS,internal,96736.0,95992.5,743.5,0.7745,6092,96736.0,95992.5,743.5,0.7745,6092,True,True,True,True,NO_MISMATCH
SOLUSD_6095_BEARISH_6088_6093,SOLUSD,1h,SHORT,6088,2025-02-09T16:00:00+00:00,6093,CHOCH,internal,201.99,200.0,1.99,0.995,6088,201.99,200.0,1.99,0.995,6088,True,True,True,True,NO_MISMATCH
SOLUSD_6097_BULLISH_6093_6096,SOLUSD,1h,LONG,6093,2025-02-09T21:00:00+00:00,6096,CHOCH,internal,199.73,193.36,6.37,3.2944,6093,199.73,193.36,6.37,3.2944,6093,True,True,True,True,NO_MISMATCH
XRPUSD_6098_BULLISH_6030_6033,XRPUSD,1h,LONG,6030,2025-02-07T06:00:00+00:00,6033,CHOCH,internal,2.3525,2.2649,0.0876,3.8677,6030,2.3525,2.2649,0.0876,3.8677,6030,True,True,True,True,NO_MISMATCH
SOLUSD_6135_BULLISH_6098_6104,SOLUSD,1h,LONG,6098,2025-02-10T02:00:00+00:00,6104,BOS,internal,199.45,195.744,3.706,1.8933,6098,199.45,195.744,3.706,1.8933,6098,True,True,True,True,NO_MISMATCH
XRPUSD_6137_BULLISH_6111_6124,XRPUSD,1h,LONG,6111,2025-02-10T15:00:00+00:00,6124,BOS,internal,2.4374,2.4042,0.0332,1.3809,6111,2.4374,2.4042,0.0332,1.3809,6111,True,True,True,True,NO_MISMATCH
SOLUSD_6153_BEARISH_6142_6147,SOLUSD,1h,SHORT,6142,2025-02-11T22:00:00+00:00,6147,BOS,internal,199.29,196.1,3.19,1.6267,6142,199.29,196.1,3.19,1.6267,6142,True,True,True,True,NO_MISMATCH
ETHUSD_6209_BEARISH_6038_6043,ETHUSD,1h,SHORT,6038,2025-02-07T14:00:00+00:00,6043,CHOCH,internal,2796.0,2762.5,33.5,1.2127,6038,2796.0,2762.5,33.5,1.2127,6038,True,True,True,True,NO_MISMATCH
ETHUSD_6234_BEARISH_6227_6230,ETHUSD,1h,SHORT,6227,2025-02-15T11:00:00+00:00,6230,BOS,internal,2713.85,2698.35,15.5,0.5744,6227,2713.85,2698.35,15.5,0.5744,6227,True,True,True,True,NO_MISMATCH
SOLUSD_6237_BEARISH_6234_6236,SOLUSD,1h,SHORT,6234,2025-02-15T18:00:00+00:00,6236,BOS,internal,194.995,193.5,1.495,0.7726,6234,194.995,193.5,1.495,0.7726,6234,True,True,True,True,NO_MISMATCH
ETHUSD_6247_BULLISH_6236_6245,ETHUSD,1h,LONG,6236,2025-02-15T20:00:00+00:00,6245,CHOCH,internal,2695.85,2677.65,18.2,0.6797,6236,2695.85,2677.65,18.2,0.6797,6236,True,True,True,True,NO_MISMATCH
SOLUSD_6253_BULLISH_6182_6201,SOLUSD,1h,LONG,6182,2025-02-13T14:00:00+00:00,6201,CHOCH,internal,191.48,188.802,2.678,1.4184,6182,191.48,188.802,2.678,1.4184,6182,True,True,True,True,NO_MISMATCH
BTCUSD_6285_BEARISH_6278_6279,BTCUSD,1h,SHORT,6278,2025-02-17T14:00:00+00:00,6279,BOS,internal,97000.0,96350.0,650.0,0.6746,6278,97000.0,96350.0,650.0,0.6746,6278,True,True,True,True,NO_MISMATCH
XRPUSD_6285_BEARISH_6278_6280,XRPUSD,1h,SHORT,6278,2025-02-17T14:00:00+00:00,6280,BOS,internal,2.7309,2.6755,0.0554,2.0706,6278,2.7309,2.6755,0.0554,2.0706,6278,True,True,True,True,NO_MISMATCH
SOLUSD_6287_BULLISH_5437_5485,SOLUSD,1h,LONG,5437,2025-01-13T13:00:00+00:00,5485,CHOCH,internal,178.185,174.183,4.002,2.2976,5437,178.185,174.183,4.002,2.2976,5437,True,True,True,True,NO_MISMATCH
BTCUSD_6288_BULLISH_6158_6160,BTCUSD,1h,LONG,6158,2025-02-12T14:00:00+00:00,6160,CHOCH,internal,95636.5,94422.5,1214.0,1.2857,6158,95636.5,94422.5,1214.0,1.2857,6158,True,True,True,True,NO_MISMATCH
BTCUSD_6300_BEARISH_6290_6294,BTCUSD,1h,SHORT,6290,2025-02-18T02:00:00+00:00,6294,BOS,internal,96296.5,95972.0,324.5,0.3381,6290,96296.5,95972.0,324.5,0.3381,6290,True,True,True,True,NO_MISMATCH
ETHUSD_6311_BEARISH_6302_6304,ETHUSD,1h,SHORT,6302,2025-02-18T14:00:00+00:00,6304,BOS,internal,2731.55,2670.4,61.15,2.2899,6302,2731.55,2670.4,61.15,2.2899,6302,True,True,True,True,NO_MISMATCH
SOLUSD_6311_BEARISH_6300_6304,SOLUSD,1h,SHORT,6300,2025-02-18T12:00:00+00:00,6304,BOS,internal,171.44,168.329,3.111,1.8482,6300,171.44,168.329,3.111,1.8482,6300,True,True,True,True,NO_MISMATCH
XRPUSD_6314_BEARISH_6302_6303,XRPUSD,1h,SHORT,6302,2025-02-18T14:00:00+00:00,6303,BOS,internal,2.6292,2.5616,0.0676,2.639,6302,2.6292,2.5616,0.0676,2.639,6302,True,True,True,True,NO_MISMATCH
SOLUSD_6332_BULLISH_6317_6322,SOLUSD,1h,LONG,6317,2025-02-19T05:00:00+00:00,6322,CHOCH,internal,167.102,163.648,3.454,2.1106,6317,167.102,163.648,3.454,2.1106,6317,True,True,True,True,NO_MISMATCH
ETHUSD_6344_BEARISH_6285_6293,ETHUSD,1h,SHORT,6285,2025-02-17T21:00:00+00:00,6293,CHOCH,internal,2776.4,2730.55,45.85,1.6791,6285,2776.4,2730.55,45.85,1.6791,6285,True,True,True,True,NO_MISMATCH
BTCUSD_6350_BULLISH_6342_6348,BTCUSD,1h,LONG,6342,2025-02-20T06:00:00+00:00,6348,BOS,internal,96944.5,96743.0,201.5,0.2083,6342,96944.5,96743.0,201.5,0.2083,6342,True,True,True,True,NO_MISMATCH
ETHUSD_6351_BULLISH_6327_6338,ETHUSD,1h,LONG,6327,2025-02-19T15:00:00+00:00,6338,CHOCH,internal,2711.4,2676.0,35.4,1.3229,6327,2711.4,2676.0,35.4,1.3229,6327,True,True,True,True,NO_MISMATCH
ETHUSD_6353_BEARISH_6350_6351,ETHUSD,1h,SHORT,6350,2025-02-20T14:00:00+00:00,6351,CHOCH,internal,2770.0,2724.65,45.35,1.6644,6350,2770.0,2724.65,45.35,1.6644,6350,True,True,True,True,NO_MISMATCH
BTCUSD_6360_BEARISH_6210_6306,BTCUSD,1h,SHORT,6210,2025-02-14T18:00:00+00:00,6306,CHOCH,internal,98707.5,98129.5,578.0,0.589,6210,98707.5,98129.5,578.0,0.589,6210,True,True,True,True,NO_MISMATCH
BTCUSD_6379_BULLISH_6317_6322,BTCUSD,1h,LONG,6317,2025-02-19T05:00:00+00:00,6322,CHOCH,internal,95308.0,95012.5,295.5,0.311,6317,95308.0,95012.5,295.5,0.311,6317,True,True,True,True,NO_MISMATCH
XRPUSD_6407_BULLISH_6387_6401,XRPUSD,1h,LONG,6387,2025-02-22T03:00:00+00:00,6401,CHOCH,internal,2.5739,2.5601,0.0138,0.539,6387,2.5739,2.5601,0.0138,0.539,6387,True,True,True,True,NO_MISMATCH
XRPUSD_6415_BEARISH_6402_6409,XRPUSD,1h,SHORT,6402,2025-02-22T18:00:00+00:00,6409,CHOCH,internal,2.6084,2.5859,0.0225,0.8701,6402,2.6084,2.5859,0.0225,0.8701,6402,True,True,True,True,NO_MISMATCH
SOLUSD_6417_BULLISH_6387_6393,SOLUSD,1h,LONG,6387,2025-02-22T03:00:00+00:00,6393,CHOCH,internal,171.37,169.7306,1.6394,0.9659,6387,171.37,169.7306,1.6394,0.9659,6387,True,True,True,True,NO_MISMATCH
ETHUSD_6424_BEARISH_6373_6375,ETHUSD,1h,SHORT,6373,2025-02-21T13:00:00+00:00,6375,CHOCH,internal,2844.9,2800.8,44.1,1.5746,6373,2844.9,2800.8,44.1,1.5746,6373,True,True,True,True,NO_MISMATCH
XRPUSD_6429_BEARISH_6415_6423,XRPUSD,1h,SHORT,6415,2025-02-23T07:00:00+00:00,6423,BOS,internal,2.5994,2.5634,0.036,1.4044,6415,2.5994,2.5634,0.036,1.4044,6415,True,True,True,True,NO_MISMATCH
ETHUSD_6476_BEARISH_6458_6463,ETHUSD,1h,SHORT,6458,2025-02-25T02:00:00+00:00,6463,BOS,internal,2523.45,2473.1,50.35,2.0359,6458,2523.45,2473.1,50.35,2.0359,6458,True,True,True,True,NO_MISMATCH
ETHUSD_6489_BEARISH_6483_6488,ETHUSD,1h,SHORT,6483,2025-02-26T03:00:00+00:00,6488,CHOCH,internal,2506.45,2487.0,19.45,0.7821,6483,2506.45,2487.0,19.45,0.7821,6483,True,True,True,True,NO_MISMATCH
XRPUSD_6518_BULLISH_6505_6514,XRPUSD,1h,LONG,6505,2025-02-27T01:00:00+00:00,6514,CHOCH,internal,2.2151,2.1586,0.0565,2.6174,6505,2.2151,2.1586,0.0565,2.6174,6505,True,True,True,True,NO_MISMATCH
SOLUSD_6552_BULLISH_6543_6551,SOLUSD,1h,LONG,6543,2025-02-28T15:00:00+00:00,6551,BOS,internal,147.79,143.649,4.141,2.8827,6543,147.79,143.649,4.141,2.8827,6543,True,True,True,True,NO_MISMATCH
ETHUSD_6558_BULLISH_6546_6554,ETHUSD,1h,LONG,6546,2025-02-28T18:00:00+00:00,6554,CHOCH,internal,2254.3,2192.45,61.85,2.821,6546,2254.3,2192.45,61.85,2.821,6546,True,True,True,True,NO_MISMATCH
BTCUSD_6559_BULLISH_6548_6554,BTCUSD,1h,LONG,6548,2025-02-28T20:00:00+00:00,6554,CHOCH,internal,84744.0,83555.0,1189.0,1.423,6548,84744.0,83555.0,1189.0,1.423,6548,True,True,True,True,NO_MISMATCH
XRPUSD_6562_BULLISH_6546_6553,XRPUSD,1h,LONG,6546,2025-02-28T18:00:00+00:00,6553,CHOCH,internal,2.1618,2.1144,0.0474,2.2418,6546,2.1618,2.1144,0.0474,2.2418,6546,True,True,True,True,NO_MISMATCH
BTCUSD_6582_BEARISH_6514_6529,BTCUSD,1h,SHORT,6514,2025-02-27T10:00:00+00:00,6529,BOS,internal,87061.0,86007.0,1054.0,1.2255,6514,87061.0,86007.0,1054.0,1.2255,6514,True,True,True,True,NO_MISMATCH
ETHUSD_6589_BULLISH_6575_6585,ETHUSD,1h,LONG,6575,2025-03-01T23:00:00+00:00,6585,CHOCH,internal,2218.65,2190.05,28.6,1.3059,6575,2218.65,2190.05,28.6,1.3059,6575,True,True,True,True,NO_MISMATCH
BTCUSD_6619_BULLISH_6590_6591,BTCUSD,1h,LONG,6590,2025-03-02T14:00:00+00:00,6591,BOS,internal,85871.5,85013.5,858.0,1.0093,6590,85871.5,85013.5,858.0,1.0093,6590,True,True,True,True,NO_MISMATCH
ETHUSD_6662_BULLISH_6649_6657,ETHUSD,1h,LONG,6649,2025-03-05T01:00:00+00:00,6657,BOS,internal,2192.0,2154.2,37.8,1.7547,6649,2192.0,2154.2,37.8,1.7547,6649,True,True,True,True,NO_MISMATCH
SOLUSD_6662_BULLISH_6652_6658,SOLUSD,1h,LONG,6652,2025-03-05T04:00:00+00:00,6658,BOS,internal,142.48,140.762,1.718,1.2205,6652,142.48,140.762,1.718,1.2205,6652,True,True,True,True,NO_MISMATCH
XRPUSD_6678_BULLISH_6672_6674,XRPUSD,1h,LONG,6672,2025-03-06T00:00:00+00:00,6674,CHOCH,internal,2.5085,2.4687,0.0398,1.6122,6672,2.5085,2.4687,0.0398,1.6122,6672,True,True,True,True,NO_MISMATCH
BTCUSD_6689_BULLISH_6664_6673,BTCUSD,1h,LONG,6664,2025-03-05T16:00:00+00:00,6673,BOS,internal,89228.5,87558.0,1670.5,1.9079,6664,89228.5,87558.0,1670.5,1.9079,6664,True,True,True,True,NO_MISMATCH
ETHUSD_6689_BULLISH_6664_6674,ETHUSD,1h,LONG,6664,2025-03-05T16:00:00+00:00,6674,BOS,internal,2197.5,2160.45,37.05,1.7149,6664,2197.5,2160.45,37.05,1.7149,6664,True,True,True,True,NO_MISMATCH
ETHUSD_6706_BEARISH_6694_6696,ETHUSD,1h,SHORT,6694,2025-03-06T22:00:00+00:00,6696,CHOCH,internal,2228.5,2194.05,34.45,1.5702,6694,2228.5,2194.05,34.45,1.5702,6694,True,True,True,True,NO_MISMATCH
XRPUSD_6708_BULLISH_6698_6705,XRPUSD,1h,LONG,6698,2025-03-07T02:00:00+00:00,6705,CHOCH,internal,2.5227,2.4559,0.0668,2.72,6698,2.5227,2.4559,0.0668,2.72,6698,True,True,True,True,NO_MISMATCH
XRPUSD_6732_BEARISH_6724_6731,XRPUSD,1h,SHORT,6724,2025-03-08T04:00:00+00:00,6731,BOS,internal,2.3742,2.3304,0.0438,1.8795,6724,2.3742,2.3304,0.0438,1.8795,6724,True,True,True,True,NO_MISMATCH
ETHUSD_6733_BEARISH_6711_6717,ETHUSD,1h,SHORT,6711,2025-03-07T15:00:00+00:00,6717,BOS,internal,2238.65,2179.75,58.9,2.7021,6711,2238.65,2179.75,58.9,2.7021,6711,True,True,True,True,NO_MISMATCH
SOLUSD_6754_BULLISH_6637_6641,SOLUSD,1h,LONG,6637,2025-03-04T13:00:00+00:00,6641,CHOCH,internal,136.29,132.587,3.703,2.7929,6637,136.29,132.587,3.703,2.7929,6637,True,True,True,True,NO_MISMATCH
SOLUSD_6760_BULLISH_6532_6542,SOLUSD,1h,LONG,6532,2025-02-28T04:00:00+00:00,6542,CHOCH,internal,129.121,125.529,3.592,2.8615,6532,129.121,125.529,3.592,2.8615,6532,True,True,True,True,NO_MISMATCH
XRPUSD_6781_BULLISH_6768_6779,XRPUSD,1h,LONG,6768,2025-03-10T00:00:00+00:00,6779,CHOCH,internal,2.1739,2.0859,0.088,4.2188,6768,2.1739,2.0859,0.088,4.2188,6768,True,True,True,True,NO_MISMATCH
XRPUSD_6786_BULLISH_6536_6591,XRPUSD,1h,LONG,6536,2025-02-28T08:00:00+00:00,6591,CHOCH,internal,2.0209,1.9505,0.0704,3.6093,6536,2.0209,1.9505,0.0704,3.6093,6536,True,True,True,True,NO_MISMATCH
SOLUSD_6810_BEARISH_6777_6782,SOLUSD,1h,SHORT,6777,2025-03-10T09:00:00+00:00,6782,BOS,internal,131.481,126.11,5.371,4.259,6777,131.481,126.11,5.371,4.259,6777,True,True,True,True,NO_MISMATCH
BTCUSD_6815_BEARISH_6779_6782,BTCUSD,1h,SHORT,6779,2025-03-10T11:00:00+00:00,6782,BOS,internal,83753.0,82021.5,1731.5,2.111,6779,83753.0,82021.5,1731.5,2.111,6779,True,True,True,True,NO_MISMATCH
XRPUSD_6818_BULLISH_6816_6817,XRPUSD,1h,LONG,6816,2025-03-12T00:00:00+00:00,6817,BOS,internal,2.1965,2.159,0.0375,1.7369,6816,2.1965,2.159,0.0375,1.7369,6816,True,True,True,True,NO_MISMATCH
BTCUSD_6830_BULLISH_6822_6828,BTCUSD,1h,LONG,6822,2025-03-12T06:00:00+00:00,6828,CHOCH,internal,81950.5,81250.0,700.5,0.8622,6822,81950.5,81250.0,700.5,0.8622,6822,True,True,True,True,NO_MISMATCH
