ob_id,asset,direction,decision_timestamp,decision_bar_idx,ob_top,ob_bottom,ob_width,r_ctrl_a_quantedge_current,r_ctrl_b_proximal_edge,r_ctrl_c_midpoint_50,r_ctrl_d_deep_75,r_ctrl_e_swing_liquidity_tp,r_ctrl_f_atr_buffered_sl,r_ctrl_g_optimistic_exec,mfe_r,mae_r,holding_bars,is_ambiguous_same_bar_touch,first_touch_occurred
ETHUSD_6344_BEARISH_6285_6293,ETHUSD,SHORT,2025-02-20T08:00:00+00:00,6344,2776.4,2730.55,45.84999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.050164,2.583424,25,False,True
BTCUSD_6350_BULLISH_6342_6348,BTCUSD,LONG,2025-02-20T14:00:00+00:00,6350,96944.5,96743.0,201.5,1.7143,1.7143,4.428,9.856,2.5,1.4286,1.7143,4.965261,0.923077,2,False,True
ETHUSD_6351_BULLISH_6327_6338,ETHUSD,LONG,2025-02-20T15:00:00+00:00,6351,2711.4,2676.0,35.40000000000009,1.7141,1.7143,0.0,0.0,-0.2,1.4286,1.7141,1.787194,0.0,3,False,True
ETHUSD_6353_BEARISH_6350_6351,ETHUSD,SHORT,2025-02-20T17:00:00+00:00,6353,2770.0,2724.65,45.34999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.449467,2.789048,16,False,True
BTCUSD_6360_BEARISH_6210_6306,BTCUSD,SHORT,2025-02-21T00:00:00+00:00,6360,98707.5,98129.5,578.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.160035,1.312284,9,False,True
BTCUSD_6379_BULLISH_6317_6322,BTCUSD,LONG,2025-02-21T19:00:00+00:00,6379,95308.0,95012.5,295.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.115059,1.597293,1,False,True
XRPUSD_6407_BULLISH_6387_6401,XRPUSD,LONG,2025-02-22T23:00:00+00:00,6407,2.5739,2.5601,0.013800000000000257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.369565,1,False,True
XRPUSD_6415_BEARISH_6402_6409,XRPUSD,SHORT,2025-02-23T07:00:00+00:00,6415,2.6084,2.5859,0.022499999999999964,1.8681,1.7143,0.0,0.0,2.5,1.4286,1.8681,2.762963,0.0,5,False,True
SOLUSD_6417_BULLISH_6387_6393,SOLUSD,LONG,2025-02-23T09:00:00+00:00,6417,171.37,169.7306,1.6393999999999949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.373999,1.309544,2,False,True
ETHUSD_6424_BEARISH_6373_6375,ETHUSD,SHORT,2025-02-23T16:00:00+00:00,6424,2844.9,2800.8,44.09999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.847317,1.420257,7,False,True
XRPUSD_6429_BEARISH_6415_6423,XRPUSD,SHORT,2025-02-23T21:00:00+00:00,6429,2.5994,2.5634,0.03600000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.562963,1.3,3,False,True
ETHUSD_6476_BEARISH_6458_6463,ETHUSD,SHORT,2025-02-25T20:00:00+00:00,6476,2523.45,2473.1,50.34999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.143992,1.243628,2,False,True
ETHUSD_6489_BEARISH_6483_6488,ETHUSD,SHORT,2025-02-26T09:00:00+00:00,6489,2506.45,2487.0,19.449999999999818,1.714,1.7143,0.0,0.0,-0.2,1.4286,1.714,2.043702,0.194516,2,False,True
XRPUSD_6518_BULLISH_6505_6514,XRPUSD,LONG,2025-02-27T14:00:00+00:00,6518,2.2151,2.1586,0.05650000000000022,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.833628,1.332743,6,False,True
SOLUSD_6552_BULLISH_6543_6551,SOLUSD,LONG,2025-03-01T00:00:00+00:00,6552,147.79,143.649,4.140999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.389439,1.142639,6,False,True
ETHUSD_6558_BULLISH_6546_6554,ETHUSD,LONG,2025-03-01T06:00:00+00:00,6558,2254.3,2192.45,61.850000000000364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.477499,5,False,True
BTCUSD_6559_BULLISH_6548_6554,BTCUSD,LONG,2025-03-01T07:00:00+00:00,6559,84744.0,83555.0,1189.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.887581,0.179142,14,False,True
XRPUSD_6562_BULLISH_6546_6553,XRPUSD,LONG,2025-03-01T10:00:00+00:00,6562,2.1618,2.1144,0.04740000000000011,1.6892,1.7143,4.428,9.856,-0.2,1.4286,1.6892,1.798875,0.825598,15,False,True
BTCUSD_6582_BEARISH_6514_6529,BTCUSD,SHORT,2025-03-02T06:00:00+00:00,6582,87061.0,86007.0,1054.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.590133,2.998735,9,False,True
ETHUSD_6589_BULLISH_6575_6585,ETHUSD,LONG,2025-03-02T13:00:00+00:00,6589,2218.65,2190.05,28.59999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.095571,1.88345,1,False,True
BTCUSD_6619_BULLISH_6590_6591,BTCUSD,LONG,2025-03-03T19:00:00+00:00,6619,85871.5,85013.5,858.0,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,2.087024,0.940171,3,False,True
ETHUSD_6662_BULLISH_6649_6657,ETHUSD,LONG,2025-03-05T14:00:00+00:00,6662,2192.0,2154.2,37.80000000000018,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,1.816578,0.779541,6,False,True
SOLUSD_6662_BULLISH_6652_6658,SOLUSD,LONG,2025-03-05T14:00:00+00:00,6662,142.48,140.762,1.7179999999999893,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7143,1.793946,1.428405,1,True,True
XRPUSD_6678_BULLISH_6672_6674,XRPUSD,LONG,2025-03-06T06:00:00+00:00,6678,2.5085,2.4687,0.03980000000000006,1.7236,1.7143,0.0,0.0,2.5,1.4286,1.7236,3.087102,0.0,2,False,True
BTCUSD_6689_BULLISH_6664_6673,BTCUSD,LONG,2025-03-06T17:00:00+00:00,6689,89228.5,87558.0,1670.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.950414,3.360172,7,False,True
ETHUSD_6689_BULLISH_6664_6674,ETHUSD,LONG,2025-03-06T17:00:00+00:00,6689,2197.5,2160.45,37.05000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.448943,3.139451,7,False,True
ETHUSD_6706_BEARISH_6694_6696,ETHUSD,SHORT,2025-03-07T10:00:00+00:00,6706,2228.5,2194.05,34.44999999999982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.48089,2.141751,4,False,True
XRPUSD_6708_BULLISH_6698_6705,XRPUSD,LONG,2025-03-07T12:00:00+00:00,6708,2.5227,2.4559,0.06679999999999975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.986028,2.469062,4,False,True
XRPUSD_6732_BEARISH_6724_6731,XRPUSD,SHORT,2025-03-08T12:00:00+00:00,6732,2.3742,2.3304,0.04380000000000006,1.5632,1.7143,4.428,0.0,2.5,1.4286,1.5632,3.085236,0.710807,22,False,True
ETHUSD_6733_BEARISH_6711_6717,ETHUSD,SHORT,2025-03-08T13:00:00+00:00,6733,2238.65,2179.75,58.90000000000009,1.7142,1.7143,4.428,9.856,-0.2,1.4286,1.7142,2.108093,0.900396,24,False,True
SOLUSD_6754_BULLISH_6637_6641,SOLUSD,LONG,2025-03-09T10:00:00+00:00,6754,136.29,132.587,3.703000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.488163,1.140787,4,False,True
SOLUSD_6760_BULLISH_6532_6542,SOLUSD,LONG,2025-03-09T16:00:00+00:00,6760,129.121,125.529,3.592000000000013,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.837788,1.036748,7,False,True
XRPUSD_6781_BULLISH_6768_6779,XRPUSD,LONG,2025-03-10T13:00:00+00:00,6781,2.1739,2.0859,0.08800000000000008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.301515,1,False,True
XRPUSD_6786_BULLISH_6536_6591,XRPUSD,LONG,2025-03-10T18:00:00+00:00,6786,2.0209,1.9505,0.07040000000000024,1.642,1.7143,0.0,0.0,-0.2,1.4286,1.642,1.732955,0.238636,1,False,True
SOLUSD_6810_BEARISH_6777_6782,SOLUSD,SHORT,2025-03-11T18:00:00+00:00,6810,131.481,126.11,5.370999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.654999,1.134053,68,False,True
BTCUSD_6815_BEARISH_6779_6782,BTCUSD,SHORT,2025-03-11T23:00:00+00:00,6815,83753.0,82021.5,1731.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.927423,1.554048,13,False,True
XRPUSD_6818_BULLISH_6816_6817,XRPUSD,LONG,2025-03-12T02:00:00+00:00,6818,2.1965,2.159,0.03750000000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.742222,1.600889,2,False,True
BTCUSD_6830_BULLISH_6822_6828,BTCUSD,LONG,2025-03-12T14:00:00+00:00,6830,81950.5,81250.0,700.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.371401,2.278135,1,False,True
SOLUSD_6853_BULLISH_6845_6849,SOLUSD,LONG,2025-03-13T13:00:00+00:00,6853,124.46,122.962,1.4979999999999905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.517134,1.518024,3,False,True
XRPUSD_6857_BULLISH_6848_6849,XRPUSD,LONG,2025-03-13T17:00:00+00:00,6857,2.2432,2.2121,0.031099999999999905,1.911,1.7143,4.428,9.856,2.5,1.4286,1.911,2.734191,0.802787,9,False,True
ETHUSD_6866_BEARISH_6852_6857,ETHUSD,SHORT,2025-03-14T02:00:00+00:00,6866,1921.0,1888.75,32.25,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.94522,1.113695,12,False,True
ETHUSD_6914_BULLISH_6896_6903,ETHUSD,LONG,2025-03-16T02:00:00+00:00,6914,1921.45,1911.5,9.950000000000045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.19598,1.708543,7,False,True
BTCUSD_6917_BEARISH_6909_6913,BTCUSD,SHORT,2025-03-16T05:00:00+00:00,6917,84430.5,84196.0,234.5,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,1.91258,0.712154,4,False,True
XRPUSD_6921_BULLISH_6885_6889,XRPUSD,LONG,2025-03-16T09:00:00+00:00,6921,2.353,2.3309,0.02210000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.653092,3.660633,2,False,True
BTCUSD_6939_BEARISH_6929_6934,BTCUSD,SHORT,2025-03-17T03:00:00+00:00,6939,84082.0,83435.0,647.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,1.985059,0.50747,3,False,True
SOLUSD_6939_BEARISH_6928_6931,SOLUSD,SHORT,2025-03-17T03:00:00+00:00,6939,131.15,128.47,2.680000000000007,1.7164,1.7143,0.0,0.0,-0.2,1.4286,1.7164,1.836816,0.442786,12,False,True
XRPUSD_6960_BULLISH_6950_6954,XRPUSD,LONG,2025-03-18T00:00:00+00:00,6960,2.3339,2.3052,0.028699999999999726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.059233,2.240418,1,False,True
BTCUSD_6961_BULLISH_6950_6953,BTCUSD,LONG,2025-03-18T01:00:00+00:00,6961,83328.0,82384.0,944.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.574153,1.249294,5,False,True
ETHUSD_6961_BULLISH_6950_6954,ETHUSD,LONG,2025-03-18T01:00:00+00:00,6961,1911.5,1886.4,25.09999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.625498,1.108898,9,False,True
XRPUSD_6971_BULLISH_6857_6879,XRPUSD,LONG,2025-03-18T11:00:00+00:00,6971,2.2725,2.2143,0.05819999999999981,1.6506,1.7143,4.428,9.856,-0.2,1.4286,1.6506,1.806415,0.844215,23,False,True
XRPUSD_6983_BEARISH_6968_6973,XRPUSD,SHORT,2025-03-18T23:00:00+00:00,6983,2.3036,2.283,0.02059999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.624595,1.226537,1,False,True
BTCUSD_6987_BEARISH_6968_6973,BTCUSD,SHORT,2025-03-19T03:00:00+00:00,6987,83420.5,82999.5,421.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.591449,1.124703,5,False,True
XRPUSD_7016_BEARISH_7006_7013,XRPUSD,SHORT,2025-03-20T08:00:00+00:00,7016,2.5656,2.5051,0.060499999999999776,1.768,1.7143,0.0,0.0,-0.2,1.4286,1.768,1.849587,0.0,7,False,True
ETHUSD_7059_BEARISH_7033_7044,ETHUSD,SHORT,2025-03-22T03:00:00+00:00,7059,1995.8,1983.55,12.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.67619,2.077551,6,False,True
SOLUSD_7070_BULLISH_7054_7065,SOLUSD,LONG,2025-03-22T14:00:00+00:00,7070,129.23,127.47,1.759999999999991,1.7121,1.7143,4.428,0.0,-0.2,1.4286,1.7121,1.992424,0.577273,17,False,True
ETHUSD_7081_BEARISH_7076_7079,ETHUSD,SHORT,2025-03-23T01:00:00+00:00,7081,2003.4,1991.95,11.450000000000045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.379913,2,False,True
BTCUSD_7082_BEARISH_7065_7076,BTCUSD,SHORT,2025-03-23T02:00:00+00:00,7082,84510.0,84175.0,335.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.450746,2.489552,9,False,True
SOLUSD_7082_BEARISH_7075_7077,SOLUSD,SHORT,2025-03-23T02:00:00+00:00,7082,130.2,129.55,0.6499999999999773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.049231,1.916923,1,False,True
XRPUSD_7082_BEARISH_7074_7078,XRPUSD,SHORT,2025-03-23T02:00:00+00:00,7082,2.3914,2.383,0.008399999999999963,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.833333,1.142857,4,False,True
ETHUSD_7105_BULLISH_7079_7083,ETHUSD,LONG,2025-03-24T01:00:00+00:00,7105,1984.65,1973.85,10.800000000000182,1.7139,1.7143,4.428,0.0,2.5,1.4286,1.7139,2.939815,0.657407,2,False,True
ETHUSD_7217_BULLISH_6931_6994,ETHUSD,LONG,2025-03-28T17:00:00+00:00,7217,1895.7,1858.4,37.299999999999955,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.962466,1.035746,16,False,True
BTCUSD_7221_BULLISH_7045_7114,BTCUSD,LONG,2025-03-28T21:00:00+00:00,7221,84058.0,83122.0,936.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.091168,1.507123,13,False,True
XRPUSD_7238_BULLISH_6806_6810,XRPUSD,LONG,2025-03-29T14:00:00+00:00,7238,2.1289,2.0554,0.07349999999999968,1.8045,1.7143,4.428,0.0,-0.2,1.4286,1.8045,1.839002,0.722449,13,False,True
SOLUSD_7250_BEARISH_7238_7244,SOLUSD,SHORT,2025-03-30T02:00:00+00:00,7250,126.761,125.65,1.11099999999999,1.7135,1.7143,4.428,0.0,2.5,1.4286,1.7135,3.484848,0.705971,11,False,True
BTCUSD_7279_BULLISH_6974_6993,BTCUSD,LONG,2025-03-31T07:00:00+00:00,7279,81935.5,81113.0,822.5,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,2.279433,0.777913,5,False,True
ETHUSD_7286_BEARISH_7256_7261,ETHUSD,SHORT,2025-03-31T14:00:00+00:00,7286,1848.4,1836.85,11.550000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.269841,1.606061,1,False,True
ETHUSD_7320_BULLISH_7304_7311,ETHUSD,LONG,2025-04-02T00:00:00+00:00,7320,1891.65,1853.7,37.950000000000045,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.487923,1.091348,6,False,True
BTCUSD_7329_BEARISH_7319_7323,BTCUSD,SHORT,2025-04-02T09:00:00+00:00,7329,85510.0,84927.0,583.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.483705,2.33562,4,False,True
SOLUSD_7332_BEARISH_7319_7322,SOLUSD,SHORT,2025-04-02T12:00:00+00:00,7332,127.476,126.159,1.316999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.418628,1.429258,1,False,True
XRPUSD_7341_BULLISH_7327_7335,XRPUSD,LONG,2025-04-02T21:00:00+00:00,7341,2.1114,2.0659,0.045500000000000096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.069597,3.417582,1,False,True
SOLUSD_7342_BULLISH_6793_6796,SOLUSD,LONG,2025-04-02T22:00:00+00:00,7342,119.182,113.86,5.322000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.760316,1.326694,14,False,True
BTCUSD_7343_BULLISH_7294_7304,BTCUSD,LONG,2025-04-02T23:00:00+00:00,7343,82538.5,82221.0,317.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.7143,2.604724,1.264567,1,True,True
SOLUSD_7361_BULLISH_1571_1574,SOLUSD,LONG,2025-04-03T17:00:00+00:00,7361,116.577,110.569,6.007999999999996,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,1.726365,0.405526,23,False,True
XRPUSD_7365_BEARISH_7349_7356,XRPUSD,SHORT,2025-04-03T21:00:00+00:00,7365,2.0807,2.0557,0.025000000000000355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.416,1.698667,10,False,True
XRPUSD_7374_BULLISH_7364_7373,XRPUSD,LONG,2025-04-04T06:00:00+00:00,7374,2.0616,2.0341,0.027499999999999858,1.7103,1.7143,0.0,0.0,-0.2,1.4286,1.7103,1.894545,0.054545,1,False,True
ETHUSD_7376_BEARISH_7348_7356,ETHUSD,SHORT,2025-04-04T08:00:00+00:00,7376,1845.15,1822.25,22.90000000000009,1.7144,1.7143,0.0,0.0,2.5,1.4286,1.7144,2.787482,0.280932,2,False,True
SOLUSD_7378_BULLISH_7369_7375,SOLUSD,LONG,2025-04-04T10:00:00+00:00,7378,116.304,114.623,1.6809999999999974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.090859,1,False,True
BTCUSD_7385_BEARISH_7377_7378,BTCUSD,SHORT,2025-04-04T17:00:00+00:00,7385,84680.0,84091.0,589.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,1.773062,0.712507,3,False,True
XRPUSD_7407_BULLISH_7395_7402,XRPUSD,LONG,2025-04-05T15:00:00+00:00,7407,2.1226,2.113,0.009599999999999831,1.8125,1.7143,4.428,9.856,2.5,1.4286,1.8125,2.614583,0.770833,8,False,True
SOLUSD_7429_BULLISH_7379_7384,SOLUSD,LONG,2025-04-06T13:00:00+00:00,7429,115.454,113.2477,2.206299999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55754,2.660518,4,False,True
XRPUSD_7480_BULLISH_7471_7475,XRPUSD,LONG,2025-04-08T16:00:00+00:00,7480,1.8691,1.8468,0.022299999999999986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.255605,3.475336,1,False,True
SOLUSD_7492_BEARISH_7488_7491,SOLUSD,SHORT,2025-04-09T04:00:00+00:00,7492,106.522,104.175,2.3470000000000084,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.112484,2,False,True
SOLUSD_7499_BULLISH_7489_7495,SOLUSD,LONG,2025-04-09T11:00:00+00:00,7499,105.0,101.259,3.7409999999999997,1.7126,1.7143,4.428,0.0,2.5,1.4286,1.7126,5.531231,0.645728,6,False,True
XRPUSD_7537_BEARISH_7524_7527,XRPUSD,SHORT,2025-04-11T01:00:00+00:00,7537,2.0451,1.9871,0.05800000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.473563,1.42069,17,False,True
XRPUSD_7562_BULLISH_7550_7553,XRPUSD,LONG,2025-04-12T02:00:00+00:00,7562,2.0124,1.9834,0.028999999999999915,1.6023,1.7143,0.0,0.0,-0.2,1.4286,1.6023,1.97931,0.144828,4,False,True
XRPUSD_7597_BULLISH_7589_7592,XRPUSD,LONG,2025-04-13T13:00:00+00:00,7597,2.1445,2.1261,0.01839999999999975,1.4565,1.7143,4.428,0.0,2.5,1.4286,1.4565,2.521739,0.724638,3,False,True
SOLUSD_7600_BEARISH_7593_7597,SOLUSD,SHORT,2025-04-13T16:00:00+00:00,7600,131.547,129.436,2.11099999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.328344,1.631612,1,False,True
SOLUSD_7603_BULLISH_7597_7601,SOLUSD,LONG,2025-04-13T19:00:00+00:00,7603,130.117,126.8,3.316999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.205909,1.307909,1,False,True
SOLUSD_7608_BEARISH_7601_7604,SOLUSD,SHORT,2025-04-14T00:00:00+00:00,7608,132.547,129.4439,3.1030999999999835,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17388,2.512896,2,False,True
ETHUSD_7623_BULLISH_7615_7618,ETHUSD,LONG,2025-04-14T15:00:00+00:00,7623,1636.05,1611.9,24.149999999999864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.167012,1.361629,6,False,True
BTCUSD_7624_BEARISH_7621_7623,BTCUSD,SHORT,2025-04-14T16:00:00+00:00,7624,85243.5,84023.0,1220.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.170559,1.039874,10,False,True
SOLUSD_7637_BEARISH_7622_7623,SOLUSD,SHORT,2025-04-15T05:00:00+00:00,7637,134.746,131.08,3.665999999999997,1.7154,1.7143,4.428,9.856,-0.2,1.4286,1.7154,1.734315,0.887616,13,False,True
BTCUSD_7647_BULLISH_7632_7634,BTCUSD,LONG,2025-04-15T15:00:00+00:00,7647,84915.0,84304.0,611.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.756683,1.459356,3,False,True
XRPUSD_7647_BULLISH_7633_7641,XRPUSD,LONG,2025-04-15T15:00:00+00:00,7647,2.1412,2.1152,0.0259999999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.353846,1.2,2,False,True
SOLUSD_7649_BULLISH_7632_7641,SOLUSD,LONG,2025-04-15T17:00:00+00:00,7649,129.436,127.674,1.7620000000000005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.337495,1,False,True
ETHUSD_7675_BEARISH_7671_7673,ETHUSD,SHORT,2025-04-16T19:00:00+00:00,7675,1615.25,1584.8,30.450000000000045,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.309797,1.07006,21,False,True
ETHUSD_7688_BULLISH_7677_7685,ETHUSD,LONG,2025-04-17T08:00:00+00:00,7688,1597.85,1571.05,26.799999999999955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.584577,1.425373,6,False,True
SOLUSD_7694_BULLISH_7683_7686,SOLUSD,LONG,2025-04-17T14:00:00+00:00,7694,131.727,129.47,2.257000000000005,1.7116,1.7143,0.0,0.0,-0.2,1.4286,1.7116,2.348398,0.0,2,False,True
BTCUSD_7719_BULLISH_7694_7697,BTCUSD,LONG,2025-04-18T15:00:00+00:00,7719,84430.0,83700.0,730.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.812785,0.0,13,False,True
BTCUSD_7722_BEARISH_7712_7719,BTCUSD,SHORT,2025-04-18T18:00:00+00:00,7722,84735.0,84560.5,174.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.547278,1.269341,8,False,True
ETHUSD_7727_BULLISH_7719_7725,ETHUSD,LONG,2025-04-18T23:00:00+00:00,7727,1589.55,1578.35,11.200000000000045,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,3.160714,0.255952,5,False,True
SOLUSD_7729_BEARISH_7712_7719,SOLUSD,SHORT,2025-04-19T01:00:00+00:00,7729,135.5234,134.422,1.1014000000000124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,4.361298,1,False,True
ETHUSD_7760_BULLISH_7728_7732,ETHUSD,LONG,2025-04-20T08:00:00+00:00,7760,1590.1,1584.6,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.518182,3.954545,2,False,True
SOLUSD_7760_BULLISH_7745_7753,SOLUSD,LONG,2025-04-20T08:00:00+00:00,7760,139.448,137.612,1.8360000000000127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.376906,2.318809,3,False,True
ETHUSD_7786_BEARISH_7645_7652,ETHUSD,SHORT,2025-04-21T10:00:00+00:00,7786,1660.75,1620.1,40.65000000000009,1.7142,1.7143,0.0,0.0,-0.2,1.4286,1.7142,1.943829,0.376794,7,False,True
XRPUSD_7802_BULLISH_7800_7801,XRPUSD,LONG,2025-04-22T02:00:00+00:00,7802,2.0868,2.0623,0.02450000000000019,1.5959,1.7143,4.428,0.0,2.5,1.4286,1.5959,2.804082,0.744218,11,False,True
BTCUSD_7835_BULLISH_7825_7831,BTCUSD,LONG,2025-04-23T11:00:00+00:00,7835,93462.0,92552.0,910.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.147253,0.574359,2,False,True
XRPUSD_7855_BULLISH_7816_7821,XRPUSD,LONG,2025-04-24T07:00:00+00:00,7855,2.1606,2.1395,0.02110000000000012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.080569,2.402844,1,False,True
SOLUSD_7882_BULLISH_7874_7879,SOLUSD,LONG,2025-04-25T10:00:00+00:00,7882,153.141,150.5,2.640999999999991,1.7161,1.7143,0.0,0.0,-0.2,1.4286,1.7161,2.353275,0.0,2,False,True
ETHUSD_7885_BULLISH_7874_7881,ETHUSD,LONG,2025-04-25T13:00:00+00:00,7885,1770.3,1738.15,32.149999999999864,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.13323,0.0,1,False,True
ETHUSD_7911_BEARISH_7905_7907,ETHUSD,SHORT,2025-04-26T15:00:00+00:00,7911,1815.0,1792.25,22.75,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.151648,1.196337,5,False,True
BTCUSD_7921_BULLISH_7912_7918,BTCUSD,LONG,2025-04-27T01:00:00+00:00,7921,94325.0,94000.0,325.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.287692,1.143077,3,False,True
ETHUSD_7921_BULLISH_7907_7920,ETHUSD,LONG,2025-04-27T01:00:00+00:00,7921,1806.0,1778.4,27.59999999999991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.886473,1.507246,23,False,True
SOLUSD_7921_BULLISH_7856_7866,SOLUSD,LONG,2025-04-27T01:00:00+00:00,7921,147.69,145.1729,2.5170999999999992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.668733,1.326248,24,False,True
