ob_id,asset,symbol,direction,timeframe,creation_timestamp,creation_bar_index,confirmation_timestamp,confirmation_bar_index,decision_timestamp,decision_bar_index,top_price,bottom_price,zone_size,zone_size_percent,zone_midpoint,entry_price,sl_price,tp_price,risk_distance,stop_distance_percent,atr_at_decision,atr_normalized_stop_distance,leverage,source_candle_index,source_candle_timestamp,source_candle_open,source_candle_high,source_candle_low,source_candle_close,source_candle_volume,break_type,structure_origin,trend_before_break,internal_trend_at_decision,swing_trend_at_decision,structural_event_id,qualification_status,invalidation_status,invalidation_bar_index,invalidation_timestamp,first_touch_occurred,first_touch_bar_index,first_touch_timestamp,first_touch_price,first_touch_result,realized_r,holding_bars,mfe_r,mae_r,feature_cutoff_timestamp,feat_ob_width_pct,feat_ob_width_atr,feat_stop_distance_pct,feat_stop_distance_atr,feat_entry_depth_in_zone,feat_mitigation_depth_pct,feat_formation_body_ratio,feat_formation_range_atr,feat_displacement_atr,feat_bars_since_formation,feat_bars_since_break,feat_pre_decision_retests,feat_price_to_entry_atr,feat_is_bos,feat_is_choch,feat_origin_swing,feat_trend_align_internal,feat_trend_align_swing,feat_premium_discount,feat_dist_nearest_pivot_atr,feat_atr_pct,feat_atr_percentile,feat_realized_vol_20,feat_vol_expansion,feat_ret_5,feat_ret_15,feat_ret_50,feat_volume_ratio,feat_direction_long
ETHUSD_18040_BULLISH_18027_18035,ETHUSD,ETHUSD,LONG,1h,2026-06-22T03:00:00+00:00,18027,2026-06-22T11:00:00+00:00,18035,2026-06-22T16:00:00+00:00,18040,1740.75,1725.5,15.25,0.8838,1733.125,1736.9375,1725.5,1756.54,11.4375,0.6585,14.641471,0.7812,53,18027,2026-06-22T03:00:00+00:00,1736.4,1740.75,1725.5,1729.4,1255761.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk18035|form18027,QUALIFIED_LONG,INVALIDATED,18046,2026-06-22T22:00:00+00:00,True,18041,2026-06-22T17:00:00+00:00,1740.75,TOUCH_HIT_SL,-1.0,6,0.9016,1.8219,2026-06-22T16:00:00+00:00,0.876764,1.041562,0.658487,0.781172,0.908197,0.514754,0.459016,1.041562,1.297684,13.0,5.0,0.0,0.164772,1.0,0.0,0.0,0.0,1.0,0.63304,0.058054,0.841778,8.5,0.610639,0.870814,-1.564799,-0.209409,0.375105,1.83972,1.0
XRPUSD_18040_BULLISH_18027_18036,XRPUSD,XRPUSD,LONG,1h,2026-06-22T03:00:00+00:00,18027,2026-06-22T12:00:00+00:00,18036,2026-06-22T16:00:00+00:00,18040,1.1388,1.1283,0.0105,0.9306,1.13355,1.136175,1.1283,1.15,0.007875,0.6931,0.010294,0.765,50,18027,2026-06-22T03:00:00+00:00,1.1363,1.1388,1.1283,1.1304,329916.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18036|form18027,QUALIFIED_LONG,INVALIDATED,18045,2026-06-22T21:00:00+00:00,True,18041,2026-06-22T17:00:00+00:00,1.1388,TOUCH_HIT_SL,-1.0,5,1.0317,1.2794,2026-06-22T16:00:00+00:00,0.922104,1.019966,0.693115,0.764975,0.990476,0.361905,0.561905,1.019966,0.922827,13.0,4.0,1.0,0.245278,0.0,1.0,0.0,0.0,0.0,0.365348,0.029142,0.904054,8.5,0.673905,0.825687,-0.810105,-0.576268,-0.706313,2.021868,1.0
BTCUSD_18082_BULLISH_18066_18072,BTCUSD,BTCUSD,LONG,1h,2026-06-23T18:00:00+00:00,18066,2026-06-24T00:00:00+00:00,18072,2026-06-24T10:00:00+00:00,18082,62427.5,62081.0,346.5,0.5581,62254.25,62427.5,62081.0,63021.5,346.5,0.555,398.152539,0.8703,63,18066,2026-06-23T18:00:00+00:00,62336.5,62427.5,62081.0,62222.0,624204.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18072|form18066,QUALIFIED_LONG,INVALIDATED,18085,2026-06-24T13:00:00+00:00,True,18083,2026-06-24T11:00:00+00:00,62427.5,TOUCH_HIT_TP,1.7143,1,2.2049,0.3968,2026-06-24T10:00:00+00:00,0.555088,0.870269,0.555044,0.870269,0.98557,0.085137,0.330447,0.870269,0.708271,16.0,10.0,0.0,0.012558,0.0,1.0,0.0,0.0,0.0,0.144107,0.016325,0.637835,0.5,0.2384,0.669341,-0.704679,0.073746,-2.689115,0.610279,1.0
BTCUSD_18109_BULLISH_2592_2597,BTCUSD,BTCUSD,LONG,1h,2024-09-17T00:00:00+00:00,2592,2024-09-17T05:00:00+00:00,2597,2026-06-25T13:00:00+00:00,18109,58343.5,57611.5,732.0,1.2706,57977.5,58160.5,57611.5,59101.64,549.0,0.9439,433.280175,1.2671,37,2592,2024-09-17T00:00:00+00:00,58209.5,58343.5,57611.5,57625.5,68466.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk2597|form2592,QUALIFIED_LONG,NOT_INVALIDATED,-1,,True,18110,2026-06-25T14:00:00+00:00,58343.5,TOUCH_HIT_TP,1.7143,1,4.2086,0.0,2026-06-25T13:00:00+00:00,1.256296,1.689438,0.94394,1.267079,0.894809,0.378415,0.797814,1.689438,0.897802,15517.0,15512.0,0.0,0.244645,0.0,1.0,0.0,0.0,0.0,0.026538,0.033466,0.743618,64.0,1.195813,5.0,-5.554115,-4.255127,-6.749728,1.456932,1.0
SOLUSD_18122_BULLISH_18115_18119,SOLUSD,SOLUSD,LONG,1h,2026-06-25T19:00:00+00:00,18115,2026-06-25T23:00:00+00:00,18119,2026-06-26T02:00:00+00:00,18122,66.224,65.683,0.541,0.8237,65.9535,66.08875,65.683,66.78,0.40575,0.6139,0.794281,0.5108,57,18115,2026-06-25T19:00:00+00:00,66.2019,66.224,65.683,66.183,38523.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18119|form18115,QUALIFIED_LONG,NOT_INVALIDATED,-1,,True,18123,2026-06-26T03:00:00+00:00,66.224,TOUCH_HIT_TP,1.7036,1,5.9797,0.3617,2026-06-26T02:00:00+00:00,0.817171,0.681119,0.613947,0.510839,0.963031,0.595194,0.034935,0.681119,0.666011,7.0,3.0,0.0,0.1451,0.0,1.0,0.0,0.0,0.0,0.198067,0.061691,1.199748,100.0,1.695969,1.80163,-1.634375,-2.891089,-5.374192,0.673868,1.0
BTCUSD_18123_BEARISH_18117_18122,BTCUSD,BTCUSD,SHORT,1h,2026-06-25T21:00:00+00:00,18117,2026-06-26T02:00:00+00:00,18122,2026-06-26T03:00:00+00:00,18123,60234.0,59434.0,800.0,1.346,59834.0,59634.0,60234.0,58605.43,600.0,1.0061,458.212449,1.3094,34,18117,2026-06-25T21:00:00+00:00,59435.0,60234.0,59434.0,60190.0,442591.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk18122|form18117,QUALIFIED_SHORT,INVALIDATED,18124,2026-06-26T04:00:00+00:00,True,18124,2026-06-26T04:00:00+00:00,59434.0,TOUCH_HIT_SL,-1.0,1,0.0,1.005,2026-06-26T03:00:00+00:00,1.332867,1.745915,1.006137,1.309436,0.26625,0.85875,0.94375,1.745915,1.935783,6.0,1.0,0.0,0.844586,1.0,0.0,0.0,0.0,1.0,0.259338,0.026189,0.76342,100.0,1.403833,3.968683,0.333492,-1.961713,-4.594549,0.770135,0.0
ETHUSD_18126_BEARISH_18118_18122,ETHUSD,ETHUSD,SHORT,1h,2026-06-25T22:00:00+00:00,18118,2026-06-26T02:00:00+00:00,18122,2026-06-26T06:00:00+00:00,18126,1583.0,1565.6,17.4,1.1114,1574.3,1569.95,1583.0,1547.58,13.05,0.8312,16.044995,0.8133,42,18118,2026-06-25T22:00:00+00:00,1579.85,1583.0,1565.6,1569.5,417145.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk18122|form18118,QUALIFIED_SHORT,INVALIDATED,18127,2026-06-26T07:00:00+00:00,True,18127,2026-06-26T07:00:00+00:00,1565.6,TOUCH_HIT_SL,-1.0,1,0.0077,1.1916,2026-06-26T06:00:00+00:00,1.108174,1.08445,0.831237,0.813338,0.738506,0.445402,0.594828,1.08445,2.246807,8.0,4.0,0.0,0.012465,1.0,0.0,0.0,0.0,1.0,0.220854,0.146463,1.021877,77.5,1.642376,1.907137,0.692596,0.047789,-5.87195,1.295237,0.0
XRPUSD_18126_BEARISH_18119_18122,XRPUSD,XRPUSD,SHORT,1h,2026-06-25T23:00:00+00:00,18119,2026-06-26T02:00:00+00:00,18122,2026-06-26T06:00:00+00:00,18126,1.0489,1.0374,0.0115,1.1085,1.04315,1.040275,1.0489,1.03,0.008625,0.8291,0.010476,0.8233,42,18119,2026-06-25T23:00:00+00:00,1.0407,1.0489,1.0374,1.0434,111593.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk18122|form18119,QUALIFIED_SHORT,INVALIDATED,18127,2026-06-26T07:00:00+00:00,True,18127,2026-06-26T07:00:00+00:00,1.0374,TOUCH_HIT_SL,-1.0,1,0.0,1.4638,2026-06-26T06:00:00+00:00,1.100794,1.097726,0.829108,0.823294,0.365217,0.773913,0.234783,1.097726,1.641816,7.0,4.0,0.0,0.422386,1.0,0.0,0.0,0.0,1.0,0.231165,0.114545,1.002796,59.5,1.545106,1.594089,1.31898,0.966464,-5.173822,1.167161,0.0
BTCUSD_18129_BULLISH_18121_18126,BTCUSD,BTCUSD,LONG,1h,2026-06-26T01:00:00+00:00,18121,2026-06-26T06:00:00+00:00,18126,2026-06-26T09:00:00+00:00,18129,59767.5,59206.5,561.0,0.9475,59487.0,59627.25,59206.5,60348.54,420.75,0.7056,460.009661,0.9147,49,18121,2026-06-26T01:00:00+00:00,59638.5,59767.5,59206.5,59419.5,437534.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18126|form18121,QUALIFIED_LONG,INVALIDATED,18132,2026-06-26T12:00:00+00:00,True,18130,2026-06-26T10:00:00+00:00,59767.5,TOUCH_HIT_SL,-1.0,3,0.8812,1.6203,2026-06-26T09:00:00+00:00,0.939455,1.21954,0.705634,0.914655,0.907308,0.387701,0.390374,1.21954,0.820635,8.0,3.0,0.0,0.191844,0.0,1.0,0.0,0.0,0.0,0.218802,0.009782,0.770335,100.0,0.921328,1.483664,-0.317998,0.38243,-4.65961,1.08187,1.0
XRPUSD_18129_BULLISH_18122_18127,XRPUSD,XRPUSD,LONG,1h,2026-06-26T02:00:00+00:00,18122,2026-06-26T07:00:00+00:00,18127,2026-06-26T09:00:00+00:00,18129,1.0321,1.0114,0.0207,2.0467,1.02175,1.026925,1.0114,1.05,0.015525,1.5118,0.010486,1.4805,23,18122,2026-06-26T02:00:00+00:00,1.0317,1.0321,1.0114,1.0145,636293.0,choch,internal,BULLISH,BULLISH,BEARISH,internal|choch|brk18127|form18122,QUALIFIED_LONG,INVALIDATED,18133,2026-06-26T13:00:00+00:00,True,18130,2026-06-26T10:00:00+00:00,1.0321,TOUCH_HIT_SL,-1.0,4,0.7971,1.0129,2026-06-26T09:00:00+00:00,2.006008,1.974048,1.511795,1.480536,0.990338,0.15942,0.830918,1.974048,0.534042,7.0,2.0,0.0,0.474439,0.0,1.0,0.0,1.0,0.0,0.148744,0.066755,1.01619,61.0,0.969783,1.029938,0.359852,-0.203095,-6.079913,1.136945,1.0
SOLUSD_18161_BULLISH_18155_18158,SOLUSD,SOLUSD,LONG,1h,2026-06-27T11:00:00+00:00,18155,2026-06-27T14:00:00+00:00,18158,2026-06-27T17:00:00+00:00,18161,72.087,71.525,0.562,0.7857,71.806,71.9465,71.525,72.67,0.4215,0.5859,0.81226,0.5189,59,18155,2026-06-27T11:00:00+00:00,72.025,72.087,71.525,71.806,54130.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk18158|form18155,QUALIFIED_LONG,INVALIDATED,18163,2026-06-27T19:00:00+00:00,True,18162,2026-06-27T18:00:00+00:00,72.087,TOUCH_HIT_SL,-1.0,2,0.5231,2.376,2026-06-27T17:00:00+00:00,0.780165,0.691896,0.585852,0.518922,0.909253,0.33274,0.38968,0.691896,0.443208,6.0,3.0,0.0,0.110186,1.0,0.0,0.0,0.0,1.0,0.808077,0.140349,1.127576,86.0,0.425583,0.931967,-0.181523,-0.124782,8.649945,0.803899,1.0
XRPUSD_18167_BULLISH_18142_18146,XRPUSD,XRPUSD,LONG,1h,2026-06-26T22:00:00+00:00,18142,2026-06-27T02:00:00+00:00,18146,2026-06-27T23:00:00+00:00,18167,1.0483,1.0382,0.0101,0.9728,1.04325,1.045775,1.0382,1.06,0.007575,0.7243,0.010161,0.7455,48,18142,2026-06-26T22:00:00+00:00,1.042,1.0483,1.0382,1.0479,100906.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk18146|form18142,QUALIFIED_LONG,INVALIDATED,18189,2026-06-28T21:00:00+00:00,True,18168,2026-06-28T00:00:00+00:00,1.0483,TOUCH_HIT_SL,-1.0,22,1.7459,1.0132,2026-06-27T23:00:00+00:00,0.963924,0.993971,0.724343,0.745479,0.950495,0.29703,0.584158,0.993971,0.954606,25.0,21.0,1.0,0.199286,1.0,0.0,0.0,0.0,1.0,0.370722,0.108254,0.969771,28.5,0.343016,0.816828,-1.057602,-0.907887,0.354372,0.572637,1.0
XRPUSD_18175_BEARISH_18167_18174,XRPUSD,XRPUSD,SHORT,1h,2026-06-27T23:00:00+00:00,18167,2026-06-28T06:00:00+00:00,18174,2026-06-28T07:00:00+00:00,18175,1.0556,1.0473,0.0083,0.7925,1.05145,1.049375,1.0556,1.04,0.006225,0.5932,0.009994,0.6229,59,18167,2026-06-27T23:00:00+00:00,1.0541,1.0556,1.0473,1.0478,101252.0,bos,internal,BEARISH,BULLISH,BULLISH,internal|bos|brk18174|form18167,QUALIFIED_SHORT,INVALIDATED,18176,2026-06-28T08:00:00+00:00,True,18176,2026-06-28T08:00:00+00:00,1.0473,TOUCH_HIT_SL,-1.0,1,0.0,1.5462,2026-06-28T07:00:00+00:00,0.789649,0.830539,0.59321,0.622905,0.542169,0.493976,0.759036,0.830539,0.280182,8.0,1.0,0.0,0.172612,1.0,0.0,0.0,0.0,0.0,0.429878,0.150097,0.950766,16.0,0.389977,0.680442,0.43956,-1.775535,1.693111,1.026415,0.0
BTCUSD_18181_BULLISH_18173_18176,BTCUSD,BTCUSD,LONG,1h,2026-06-28T05:00:00+00:00,18173,2026-06-28T08:00:00+00:00,18176,2026-06-28T13:00:00+00:00,18181,60119.0,59721.5,397.5,0.6656,59920.25,60019.625,59721.5,60530.7,298.125,0.4967,437.707803,0.6811,70,18173,2026-06-28T05:00:00+00:00,60115.0,60119.0,59721.5,59963.0,662314.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk18176|form18173,QUALIFIED_LONG,INVALIDATED,18184,2026-06-28T16:00:00+00:00,True,18182,2026-06-28T14:00:00+00:00,60119.0,TOUCH_HIT_SL,-1.0,3,0.7224,1.5568,2026-06-28T13:00:00+00:00,0.661943,0.90814,0.496713,0.681105,0.827673,0.449057,0.38239,0.90814,0.346121,8.0,5.0,2.0,0.070538,0.0,1.0,0.0,0.0,1.0,0.387122,0.025131,0.7289,64.5,0.247254,0.765351,-0.489676,-0.266563,1.097671,1.083805,1.0
ETHUSD_18186_BULLISH_18174_18179,ETHUSD,ETHUSD,LONG,1h,2026-06-28T06:00:00+00:00,18174,2026-06-28T11:00:00+00:00,18179,2026-06-28T18:00:00+00:00,18186,1569.8,1561.7,8.1,0.5187,1565.75,1569.8,1561.7,1583.69,8.1,0.516,14.89222,0.5439,67,18174,2026-06-28T06:00:00+00:00,1568.3,1569.8,1561.7,1566.9,683248.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18179|form18174,QUALIFIED_LONG,INVALIDATED,18187,2026-06-28T19:00:00+00:00,True,18187,2026-06-28T19:00:00+00:00,1569.8,TOUCH_HIT_SL,-1.0,1,0.5062,1.7407,2026-06-28T18:00:00+00:00,0.516121,0.543908,0.515989,0.543908,0.950617,0.864198,0.17284,0.543908,0.38275,12.0,7.0,2.0,0.02686,0.0,1.0,0.0,0.0,0.0,0.39215,0.124226,0.948912,43.5,0.243647,0.402895,-0.601685,-0.308083,-0.485083,1.084348,1.0
XRPUSD_18195_BEARISH_18183_18186,XRPUSD,XRPUSD,SHORT,1h,2026-06-28T15:00:00+00:00,18183,2026-06-28T18:00:00+00:00,18186,2026-06-29T03:00:00+00:00,18195,1.0578,1.05,0.0078,0.7429,1.0539,1.05195,1.0578,1.04,0.00585,0.5561,0.009958,0.5875,62,18183,2026-06-28T15:00:00+00:00,1.0524,1.0578,1.05,1.0527,157897.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk18186|form18183,QUALIFIED_SHORT,INVALIDATED,18203,2026-06-29T11:00:00+00:00,True,18196,2026-06-29T04:00:00+00:00,1.05,TOUCH_HIT_TP,2.0427,2,2.7436,0.0,2026-06-29T03:00:00+00:00,0.742504,0.783279,0.55611,0.587459,0.935897,0.794872,0.038462,0.783279,0.291219,12.0,9.0,3.0,0.145609,1.0,0.0,0.0,0.0,1.0,0.514815,0.090378,0.947943,21.0,0.380465,0.943951,1.204239,-0.123598,-0.18054,0.663829,0.0
XRPUSD_18216_BULLISH_18197_18209,XRPUSD,XRPUSD,LONG,1h,2026-06-29T05:00:00+00:00,18197,2026-06-29T17:00:00+00:00,18209,2026-06-30T00:00:00+00:00,18216,1.0487,1.0359,0.0128,1.2356,1.0423,1.0455,1.0359,1.06,0.0096,0.9182,0.010005,0.9596,38,18197,2026-06-29T05:00:00+00:00,1.0439,1.0487,1.0359,1.0484,183483.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18209|form18197,QUALIFIED_LONG,INVALIDATED,18228,2026-06-30T12:00:00+00:00,True,18217,2026-06-30T01:00:00+00:00,1.0487,TOUCH_HIT_SL,-1.0,12,0.7917,1.8646,2026-06-30T00:00:00+00:00,1.220675,1.279415,0.918221,0.959561,0.992188,0.015625,0.351562,1.279415,1.439342,19.0,7.0,0.0,0.309858,0.0,1.0,0.0,0.0,0.0,0.57933,0.029986,0.954089,33.5,0.545363,1.019534,-2.455814,-0.076234,-0.502894,0.475507,1.0
BTCUSD_18219_BULLISH_18206_18209,BTCUSD,BTCUSD,LONG,1h,2026-06-29T14:00:00+00:00,18206,2026-06-29T17:00:00+00:00,18209,2026-06-30T03:00:00+00:00,18219,59688.0,58993.5,694.5,1.1772,59340.75,59514.375,58993.5,60407.3,520.875,0.8752,446.144608,1.1675,39,18206,2026-06-29T14:00:00+00:00,59564.5,59688.0,58993.5,59450.5,2136602.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18209|form18206,QUALIFIED_LONG,INVALIDATED,18228,2026-06-30T12:00:00+00:00,True,18220,2026-06-30T04:00:00+00:00,59688.0,TOUCH_HIT_SL,-1.0,9,0.3593,2.2143,2026-06-30T03:00:00+00:00,1.165239,1.55667,0.875209,1.167503,0.87545,0.161267,0.164147,1.55667,1.174507,13.0,10.0,1.0,0.195284,0.0,1.0,0.0,0.0,0.0,0.494104,0.007845,0.748546,63.5,0.384331,0.988469,-1.212438,-0.54565,-0.994186,0.479535,1.0
SOLUSD_18228_BULLISH_18197_18204,SOLUSD,SOLUSD,LONG,1h,2026-06-29T05:00:00+00:00,18197,2026-06-29T12:00:00+00:00,18204,2026-06-30T12:00:00+00:00,18228,72.347,71.0125,1.3345,1.8792,71.67975,72.013375,71.0125,73.73,1.000875,1.3898,0.826129,1.2115,25,18197,2026-06-29T05:00:00+00:00,71.71,72.347,71.0125,72.317,74245.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk18204|form18197,QUALIFIED_LONG,INVALIDATED,19002,2026-08-01T18:00:00+00:00,True,18229,2026-06-30T13:00:00+00:00,72.347,TOUCH_HIT_TP,1.7151,2,1.905,0.0983,2026-06-30T12:00:00+00:00,1.850979,1.615366,1.389846,1.211524,0.812664,0.207568,0.454852,1.615366,1.169188,31.0,24.0,1.0,0.101225,1.0,0.0,0.0,0.0,1.0,0.473028,0.064155,1.145857,81.0,0.675008,1.630497,-2.77789,-4.541422,0.882937,0.839369,1.0
XRPUSD_18250_BULLISH_18240_18243,XRPUSD,XRPUSD,LONG,1h,2026-07-01T00:00:00+00:00,18240,2026-07-01T03:00:00+00:00,18243,2026-07-01T10:00:00+00:00,18250,1.0415,1.0354,0.0061,0.5891,1.03845,1.0415,1.0354,1.05,0.0061,0.5857,0.009641,0.6327,59,18240,2026-07-01T00:00:00+00:00,1.0411,1.0415,1.0354,1.0373,143562.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk18243|form18240,QUALIFIED_LONG,INVALIDATED,18252,2026-07-01T12:00:00+00:00,True,18251,2026-07-01T11:00:00+00:00,1.0415,TOUCH_HIT_SL,-1.0,2,0.2295,1.1148,2026-07-01T10:00:00+00:00,0.5862,0.632706,0.585694,0.632706,0.852459,0.557377,0.622951,0.632706,0.477122,10.0,7.0,3.0,0.09335,0.0,1.0,0.0,0.0,0.0,0.335135,0.114094,0.926498,0.5,0.378172,0.767544,-0.989534,-0.516252,-0.354304,0.880749,1.0
BTCUSD_18259_BEARISH_18209_18228,BTCUSD,BTCUSD,SHORT,1h,2026-06-29T17:00:00+00:00,18209,2026-06-30T12:00:00+00:00,18228,2026-07-01T19:00:00+00:00,18259,60673.5,59876.0,797.5,1.3319,60274.75,60075.375,60673.5,59050.02,598.125,0.9956,444.016176,1.3471,35,18209,2026-06-29T17:00:00+00:00,59877.0,60673.5,59876.0,60401.0,1761582.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk18228|form18209,QUALIFIED_SHORT,INVALIDATED,18261,2026-07-01T21:00:00+00:00,True,18260,2026-07-01T20:00:00+00:00,59876.0,TOUCH_HIT_SL,-1.0,2,0.3801,1.27,2026-07-01T19:00:00+00:00,1.329056,1.796106,0.995624,1.347079,0.838245,0.815674,0.657053,1.796106,1.770206,50.0,31.0,5.0,0.158496,0.0,1.0,0.0,0.0,1.0,0.728367,0.009009,0.739965,58.5,0.515114,0.833303,0.797917,1.15987,-0.655618,1.145516,0.0
XRPUSD_18261_BEARISH_18211_18228,XRPUSD,XRPUSD,SHORT,1h,2026-06-29T19:00:00+00:00,18211,2026-06-30T12:00:00+00:00,18228,2026-07-01T21:00:00+00:00,18261,1.077,1.0638,0.0132,1.2408,1.0704,1.0671,1.077,1.05,0.0099,0.9277,0.009621,1.029,37,18211,2026-06-29T19:00:00+00:00,1.0655,1.077,1.0638,1.075,189147.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk18228|form18211,QUALIFIED_SHORT,INVALIDATED,18273,2026-07-02T09:00:00+00:00,True,18262,2026-07-01T22:00:00+00:00,1.0638,TOUCH_HIT_TP,1.7273,3,2.2424,0.7071,2026-07-01T21:00:00+00:00,1.237577,1.372054,0.927748,1.029041,0.787879,0.484848,0.719697,1.372054,1.184956,50.0,33.0,4.0,0.051972,0.0,1.0,0.0,0.0,1.0,0.810909,0.041577,0.901989,1.5,0.475904,1.257716,0.850983,2.351022,-0.781395,0.830849,0.0
ETHUSD_18262_BULLISH_18257_18261,ETHUSD,ETHUSD,LONG,1h,2026-07-01T17:00:00+00:00,18257,2026-07-01T21:00:00+00:00,18261,2026-07-01T22:00:00+00:00,18262,1624.4,1606.05,18.35,1.1426,1615.225,1619.8125,1606.05,1643.41,13.7625,0.8496,14.965351,0.9196,41,18257,2026-07-01T17:00:00+00:00,1613.85,1624.4,1606.05,1622.2,2167329.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk18261|form18257,QUALIFIED_LONG,INVALIDATED,18264,2026-07-02T00:00:00+00:00,True,18263,2026-07-01T23:00:00+00:00,1624.4,TOUCH_HIT_SL,-1.0,2,0.0391,1.7193,2026-07-01T22:00:00+00:00,1.131982,1.226166,0.849635,0.919624,0.817439,0.253406,0.455041,1.226166,0.945517,5.0,1.0,0.0,0.082691,1.0,0.0,0.0,0.0,1.0,0.748358,0.086867,0.923189,39.0,0.632842,1.750711,-0.070891,2.741159,0.256664,0.662837,1.0
BTCUSD_18263_BULLISH_18257_18261,BTCUSD,BTCUSD,LONG,1h,2026-07-01T17:00:00+00:00,18257,2026-07-01T21:00:00+00:00,18261,2026-07-01T23:00:00+00:00,18263,60225.0,59768.0,457.0,0.7646,59996.5,60110.75,59768.0,60698.32,342.75,0.5702,447.928473,0.7652,61,18257,2026-07-01T17:00:00+00:00,59910.0,60225.0,59768.0,60172.5,1036357.0,bos,internal,BULLISH,BEARISH,BEARISH,internal|bos|brk18261|form18257,QUALIFIED_LONG,INVALIDATED,18264,2026-07-02T00:00:00+00:00,True,18264,2026-07-02T00:00:00+00:00,60225.0,TOUCH_HIT_SL,-1.0,1,0.0,1.6054,2026-07-01T23:00:00+00:00,0.761724,1.020252,0.570198,0.765189,0.497812,0.592998,0.574398,1.020252,1.561633,6.0,2.0,0.0,0.257296,1.0,0.0,0.0,0.0,0.0,0.627057,0.030139,0.746603,69.5,0.605483,1.114017,-0.25437,1.763179,-0.770738,0.616768,1.0
BTCUSD_18265_BEARISH_18261_18264,BTCUSD,BTCUSD,SHORT,1h,2026-07-01T21:00:00+00:00,18261,2026-07-02T00:00:00+00:00,18264,2026-07-02T01:00:00+00:00,18265,60835.0,60098.5,736.5,1.2255,60466.75,60282.625,60835.0,59335.7,552.375,0.9163,448.711749,1.231,38,18261,2026-07-01T21:00:00+00:00,60106.0,60835.0,60098.5,60805.5,641831.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk18264|form18261,QUALIFIED_SHORT,INVALIDATED,18267,2026-07-02T03:00:00+00:00,True,18266,2026-07-02T02:00:00+00:00,60098.5,TOUCH_HIT_SL,-1.0,2,0.5207,1.4942,2026-07-02T01:00:00+00:00,1.224307,1.641366,0.916309,1.231024,0.921249,0.274949,0.949762,1.641366,0.596151,4.0,1.0,0.0,0.281082,0.0,1.0,0.0,0.0,1.0,0.672339,0.025629,0.745907,73.0,0.626022,1.352762,0.084018,2.589618,-0.122861,0.684023,0.0
ETHUSD_18265_BEARISH_18262_18264,ETHUSD,ETHUSD,SHORT,1h,2026-07-01T22:00:00+00:00,18262,2026-07-02T00:00:00+00:00,18264,2026-07-02T01:00:00+00:00,18265,1645.95,1619.75,26.2,1.6175,1632.85,1626.3,1645.95,1592.61,19.65,1.2083,14.987241,1.3111,28,18262,2026-07-01T22:00:00+00:00,1630.8,1645.95,1619.75,1621.05,788965.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk18264|form18262,QUALIFIED_SHORT,INVALIDATED,18273,2026-07-02T09:00:00+00:00,True,18266,2026-07-02T02:00:00+00:00,1619.75,TOUCH_HIT_SL,-1.0,8,0.631,1.2646,2026-07-02T01:00:00+00:00,1.617384,1.748154,1.208264,1.311115,0.994275,0.185115,0.372137,1.748154,0.417021,3.0,1.0,0.0,0.42703,0.0,1.0,0.0,0.0,0.0,0.736736,0.07006,0.925195,42.0,0.687056,1.521294,0.173149,2.997934,0.483841,0.631757,0.0
